PathogenName,DrugClass,Bactericidal/Static,Antibiotic,ResistanceScore,Citation,Numberresistant,Percentresistant,TotalSampleSize,ResistanceCalcFromPercent,minResistant,maxResistant,Resistant,NotResistant,Method(CLSIEUCASTPK/PDKitOtherobjectivemetric),NOTES,Pathogentype,Reservoir,TransmissionMode,TransmissionType,PrimarySource,Humantransmission,Aerobicity,Commensal,NaturallyCompetent,ResearchEffortPath,Zoonosis,DomesticAnimalReservoir,Nosocomial,EnvrionmentalReservoir,Order,AntibioticDate,ResearchEffortAntibiotic,DrugUseTotal,Conjugation
Chlamydiatrachomatis,Macrolides,Bacteriostatic,Clarithromycin,0,Takahashietal2016,0,,58,,0,0,0,58,,,Other,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,0,15874,0,0,0,0,Chlamydiales,1986,10887,4257695937,0
Chlamydiatrachomatis,Tetracyclines,Bacteriostatic,Doxycyline,0,Takahashietal2016,0,,58,,0,0,0,58,,PittetalhadMICvaluesbutnoguidelinestointerpretthem,Other,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,0,15874,0,0,0,0,Chlamydiales,1948,17523,2490795078,0
Chlamydiatrachomatis,Tetracyclines,Bacteriostatic,Minocycline,0,Takahashietal2016,0,,58,,0,0,0,58,,,Other,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,0,15874,0,0,0,0,Chlamydiales,1948,9153,2490795078,0
Citrobacterspp,Aminoglycosides,Bactericidal,Gentamicin,1,Marakietal2017,,1.6,385,6,6,6,6,379,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1963,25300,376086872.2,1
Citrobacterspp,Aminoglycosides,Bactericidal,Amikacin,1,RamalheiraandStone2019,,1.4,3777,53,53,53,53,3724,EUCAST,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1974,10584,376086872.2,1
Citrobacterspp,Aminoglycosides,Bactericidal,Amikacin,1,Marakietal2017,,1.6,385,6,6,6,6,379,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1974,10584,376086872.2,1
Citrobacterspp,Aminoglycosides,Bactericidal,Tobramycin,1,Marakietal2017,,3.4,385,13,13,13,13,372,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1971,7940,376086872.2,1
Citrobacterspp,Penicillins,Bactericidal,Ampicillin,2,Marakietal2017,385,,385,,385,385,385,0,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1953,30086,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Ampicillin,2,Azimietal2019,24,,24,,24,24,24,0,CLSI,FoundinsearchforCitrobacterspp.Andceftriaxoneresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1953,30086,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Augmentin(amoxicillin/clavulanate),2,RamalheiraandStone2019,,58.2,3777,2198,2198,2198,2198,1579,EUCAST,FoundinsearchforCitrobacterspp.andmeropenemresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,4393,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),2,Marakietal2017,,57.4,385,221,221,221,221,164,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1983,1756,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),2,Azimietal2019,20,,26,,20,20,20,6,CLSI,FoundinsearchforCitrobacterspp.Andceftriaxoneresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1983,1756,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Zosyn(pipercillin/tazobactam),2,Chengetal2017,2,,14,,2,2,2,12,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1986,4592,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Zosyn(pipercillin/tazobactam),2,Marakietal2017,,12.2,385,47,47,47,47,338,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1986,4592,10196195659,1
Citrobacterspp,Penicillins,Bactericidal,Zosyn(pipercillin/tazobactam),2,Pfalleretal2020,,8.1,198,16,16,16,16,182,CLSI,FoundinsearchforCitrobacterspp.andpenicillinresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1986,4592,10196195659,1
Citrobacterspp,Carbapenems,Bactericidal,Doripenem,1,RamalheiraandStone2019,,1.2,3777,45,45,45,45,3732,EUCAST,FoundinsearchforCitrobacterspp.andmeropenemresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1996,704,96215597.78,1
Citrobacterspp,Carbapenems,Bactericidal,Imipenem,1,Praharajetal2016,198,,221,,198,198,198,23,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,11457,96215597.78,1
Citrobacterspp,Carbapenems,Bactericidal,Imipenem,1,RamalheiraandStone2019,,0.3,3777,11,11,11,11,3766,EUCAST,FoundinsearchforCitrobacterspp.andmeropenemresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,11457,96215597.78,1
Citrobacterspp,Carbapenems,Bactericidal,Meropenem,1,Praharajetal2016,198,,221,,198,198,198,23,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1989,7567,96215597.78,1
Citrobacterspp,Carbapenems,Bactericidal,Meropenem,1,RamalheiraandStone2019,,0.3,3777,11,11,11,11,3766,EUCAST,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1989,7567,96215597.78,1
Citrobacterspp,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,2,Chengetal2017,7,,16,,7,7,7,9,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1973,4792,10482984994,1
Citrobacterspp,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,2,Marakietal2017,,55.3,385,213,213,213,213,172,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1973,4792,10482984994,1
Citrobacterspp,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,2,RamalheiraandStone2019,,21.6,3777,816,816,816,816,2961,EUCAST,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,10100,10482984994,1
Citrobacterspp,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,2,Azimietal2019,20,,27,,20,20,20,7,CLSI,FoundinsearchforCitrobacterspp.Andceftriaxoneresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,10100,10482984994,1
Citrobacterspp,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,2,Marakietal2017,,14.3,385,55,55,55,55,330,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,10100,10482984994,1
Citrobacterspp,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,2,Azimietal2019,19,,25,,19,19,19,6,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,13146,10482984994,1
Citrobacterspp,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,2,Marakietal2017,,14.3,385,55,55,55,55,330,CLSI,FoundinsearchforCitrobacterspp.andzosynresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1980,13146,10482984994,1
Citrobacterspp,Tetracyclines,Bacteriostatic,Doxycyline,1,Pfalleretal2020,,10.1,198,20,20,20,20,178,CLSI,FoundinsearchforCitrobacterspp.andpenicillinresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1948,17523,2490795078,1
Citrobacterspp,Tetracyclines,Bacteriostatic,Minocycline,1,Pfalleretal2020,,9,198,18,18,18,18,180,CLSI,FoundinsearchforCitrobacterspp.andpenicillinresistance,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1948,9153,2490795078,1
Citrobacterspp,Tetracyclines,Bacteriostatic,Tetracycline,1,Pfalleretal2020,,12.7,198,25,25,25,25,173,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1948,70344,2490795078,1
Citrobacterspp,Tetracyclines,Bacteriostatic,Tetracycline,1,Marakietal2017,,5.7,385,22,22,22,22,363,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1948,70344,2490795078,1
Citrobacterspp,Trimethoprim-sulfamethoxazole,Bactericidal,Trimethoprim-sulfamethoxazole,2,Marakietal2017,,7.5,385,29,29,29,29,356,CLSI,,Gramnegative,Humans,Indirect,1,Nosocomial,1,FacultativeAnaerobe,1,0,5752,0,0,1,0,Enterobacterales,1971,7940,1532133378,1
Clostridiumdifficile,Glycopeptideantibiotics,Bactericidal,Vancomycin,1,Marakietal2020b,,0,70,0,0,0,0,70,EUCAST,"*Paperabouttetracyclineresistancefound,drugclassmayneedtobeadded",Anaerobic,Environment,Vehicleborne,1,Nosocomial,1,Anaerobe,1,0,15446,0,0,1,1,Clostridiales,1955,31675,55681950.51,1
Clostridiumdifficile,Glycopeptideantibiotics,Bactericidal,Vancomycin,1,Lewetal2020,,0,414,0,0,0,0,414,CLSI,,Anaerobic,Environment,Vehicleborne,1,Nosocomial,1,Anaerobe,1,0,15446,0,0,1,1,Clostridiales,1955,31675,55681950.51,1
Clostridiumdifficile,Glycopeptideantibiotics,Bactericidal,Vancomycin,1,Chengetal2020,,0,174,0,0,0,0,174,CLSI,,Anaerobic,Environment,Vehicleborne,1,Nosocomial,1,Anaerobe,1,0,15446,0,0,1,1,Clostridiales,1955,31675,55681950.51,1
Clostridiumdifficile,Glycopeptideantibiotics,Bactericidal,Teicoplanin,\,JamaalandRotimi2016,,0,146,0,0,0,0,146,"Nostdbreakpoint,paperusedSaureusaccordingtoCLSI","*Al-Omarietal2020,Stewarshipprogramdata",Anaerobic,Environment,Vehicleborne,1,Nosocomial,1,Anaerobe,1,0,15446,0,0,1,1,Clostridiales,1955,31675,55681950.51,1
Clostridiumperfringens,Penicillins,Bactericidal,Penicillin,1,Sarvarietal2019,,2.6,313,8,8,8,8,305,EUCAST,*Mehdizadehetal2019-ILL,Anaerobic,Environment,Vehicleborne,1,Contaminatedfoodandwater,0,Anaerobe,1,0,9691,0,0,0,1,Clostridiales,1932,109417,10196195659,1
Clostridiumperfringens,Penicillins,Bactericidal,Penicillin,1,Khademietal2019,7,,79,,7,7,7,72,"*anotherpaperinmeta-analysis,Akhietal2015",,Anaerobic,Environment,Vehicleborne,1,Contaminatedfoodandwater,0,Anaerobe,1,0,9691,0,0,0,1,Clostridiales,1932,109417,10196195659,1
Clostridiumperfringens,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),1,Snydmanetal2018,,0,15,0,0,0,0,15,CLSIandEUCAST,,Anaerobic,Environment,Vehicleborne,1,Contaminatedfoodandwater,0,Anaerobe,1,0,9691,0,0,0,1,Clostridiales,1983,1756,10196195659,1
Clostridiumperfringens,Penicillins,Bactericidal,Zosyn(pipercillin/tazobactam),1,Snydmanetal2018,,0,15,0,0,0,0,15,CLSIandEUCAST,*papercameupinTetracyclineagainstCsppsearch.Notthissearch,Anaerobic,Environment,Vehicleborne,1,Contaminatedfoodandwater,0,Anaerobe,1,0,9691,0,0,0,1,Clostridiales,1986,4592,10196195659,1
Clostridiumspp,Penicillins,Bactericidal,Penicillin,1,Coboetal2020,,8.8,34,3,3,3,3,31,EUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1932,109417,10196195659,1
Clostridiumspp,Penicillins,Bactericidal,Penicillin,1,Sarvarietal2019,,6.8,59,4,4,4,4,55,EUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1932,109417,10196195659,1
Clostridiumspp,Penicillins,Bactericidal,Augmentin(amoxicillin/clavulanate),1,Coboetal2020,,2,34,1,1,1,1,33,EUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1980,4393,10196195659,1
Clostridiumspp,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),1,Snydmanetal2018,,0,22,0,0,0,0,22,CLSIandEUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1983,1756,10196195659,1
Clostridiumspp,Penicillins,Bactericidal,Zosyn(pipercillin/tazobactam),1,Snydmanetal2018,,9.1,22,2,2,2,2,20,EUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1986,4592,10196195659,1
Clostridiumspp,Carbapenems,Bactericidal,Imipenem,0,Coboetal2020,,0,34,0,0,0,0,34,EUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1980,11457,96215597.78,1
Clostridiumspp,Carbapenems,Bactericidal,Imipenem,0,Snydmanetal2018,,0,22,0,0,0,0,22,CLSIandEUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1980,11457,96215597.78,1
Clostridiumspp,Carbapenems,Bactericidal,Meropenem,0,Snydmanetal2018,,0,22,0,0,0,0,22,CLSIandEUCAST,,Anaerobic,Environment,Directcontact,0,Environment,1,Anaerobe,1,0,725,0,0,0,1,Clostridiales,1989,7567,96215597.78,1
Corynebacteriumdiptheriae,Penicillins,Bactericidal,Penicillin,1,Zouetal2020,0,,45,,0,0,0,45,CLSI,*44/45wereintermediate.Textindiscussionsaid'nonewerepenicillin-resistant'.2015CLSIguidelines,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,0,0,2899,0,0,0,0,Acti0mycetales,1932,109417,10196195659,1
Corynebacteriumdiptheriae,Penicillins,Bactericidal,Penicillin,1,Husadaetal2019,,0,108,0,0,0,0,108,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,0,0,2899,0,0,0,0,Acti0mycetales,1932,109417,10196195659,1
Corynebacteriumdiptheriae,Penicillins,Bactericidal,Penicillin,1,Paveenkittipornetal2019,,0,41,0,0,0,0,41,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,0,0,2899,0,0,0,0,Acti0mycetales,1932,109417,10196195659,1
Corynebacteriumdiptheriae,Macrolides,Bacteriostatic,Erythromycin,1,Husadaetal2019,3,,108,,3,3,3,105,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,0,0,2899,0,0,0,0,Acti0mycetales,1952,37403,4257695937,1
Corynebacteriumdiptheriae,Macrolides,Bacteriostatic,Erythromycin,1,Paveenkittipornetal2019,0,,41,,0,0,0,41,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,0,0,2899,0,0,0,0,Acti0mycetales,1952,37403,4257695937,1
Corynebacteriumdiptheriae,Macrolides,Bacteriostatic,Erythromycin,1,Benamroucheetal2016,0,,157,,0,0,0,157,CLSI,,GramPositive,Humans,Dropletspread,0,Respiratorydroplets,1,FacultativeAnaerobe,0,0,2899,0,0,0,0,Acti0mycetales,1952,37403,4257695937,1
Enterobacteraerogenes,Carbapenems,Bactericidal,Doripenem,1,McCuskeretal2018,1,5.263157895,19,1,1,1,1,18,CLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1996,704,96215597.78,1
Enterobacteraerogenes,Carbapenems,Bactericidal,Imipenem,1,Liuetal2017,3,6.25,48,3,3,3,3,45,CLSI,Helaletal2018ILL,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1980,11457,96215597.78,1
Enterobacteraerogenes,Carbapenems,Bactericidal,Imipenem,1,Leeetal2017,3,0.840336134,357,3,3,3,3,354,CLSI,"Silvaetal2016-only8samples,0resistant",Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1980,11457,96215597.78,1
Enterobacteraerogenes,Carbapenems,Bactericidal,Imipenem,1,MCCuskeretal2018,2,10.52631579,19,2,2,2,2,17,CLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1980,11457,96215597.78,1
Enterobacteraerogenes,Carbapenems,Bactericidal,Meropenem,1,McCuskeretal2018,2,10.52631579,19,2,2,2,2,17,CLSI,"manypapersinsearch,butnoneprovidetheappropriatedataMcCuskerfromtheCiprofloxacinsearch",Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1989,7567,96215597.78,1
Enterobacteraerogenes,Carbapenems,Bactericidal,Ertapenem,1,McCuskeretal2018,4,21.05263158,19,4,4,4,4,15,CLSI,ILLpaperHelaletal,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,2000,1705,96215597.78,1
Enterobacteraerogenes,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,2,MCCuskeretal2018,12,,19,,12,12,12,7,CLSI,"Silvaetal2016-only8samples,2resistant",Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1979,17721,10482984994,1
Enterobacteraerogenes,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,2,MCCuskeretal2018,13,,19,,13,13,13,6,CLSI,Morisseyetal2019hassusceptibledatafor100isolatesbutnoresistancedata.,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1980,10100,10482984994,1
Enterobacteraerogenes,Cephalosporins(4thgen),Bactericidal,Cefepime,1,Morrisseyetal2019,,31,100,31,31,31,31,69,EUCASTECOFF,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1984,3653,10482984994,1
Enterobacteraerogenes,Cephalosporins(4thgen),Bactericidal,Cefepime,1,MCCuskeretal2018,1,,19,,1,1,1,18,CLSI,Paperfoundinciprofloxacinsearchbutapplications,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1984,3653,10482984994,1
Enterobacteraerogenes,Fluoroquinolones,Bactericidal,Ciprofloxacin,1,MCCuskeretal2018,11,,19,,11,11,11,8,CLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1983,29554,4067519004,1
Enterobacteraerogenes,Fluoroquinolones,Bactericidal,Levofloxacin,1,McCuskeretal2018,10,,19,,10,10,10,9,CLSI,,Gramnegative,Environment,Directcontact,0,Nosocomial,1,Aerobe,0,0,2269,0,0,1,1,Enterobacterales,1991,8293,4067519004,1
Enterococcusfaecalis,Aminoglycosides,Bactericidal,Gentamicin,2,Haradaetal2020,30,,100,,30,30,30,70,CLSI,Reiteretal2020ILL,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1963,25300,376086872.2,1
Enterococcusfaecalis,Aminoglycosides,Bactericidal,Gentamicin,2,Bhatetal2020,21,,43,,21,21,21,22,CLSI,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1963,25300,376086872.2,1
Enterococcusfaecalis,Aminoglycosides,Bactericidal,Gentamicin,2,Haghietal2019,31,,69,,31,31,31,38,CLSI,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1963,25300,376086872.2,1
Enterococcusfaecalis,Aminoglycosides,Bactericidal,Amikacin,2,Shresthaetal2019,,93,68,63,63,63,63,5,CLSI,FoundinK.pneumoniaandofloxacin,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1974,10584,376086872.2,1
Enterococcusfaecalis,Aminoglycosides,Bactericidal,Amikacin,2,Zhangetal2019-E.faecalis,,25.7,74,19,19,19,19,55,CLSI,"Used""highconcentrationamikacin""",GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1974,10584,376086872.2,1
Enterococcusfaecalis,Aminoglycosides,Bactericidal,Amikacin,2,Softicetal2017,0,,10,,0,0,0,10,CLSI,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1974,10584,376086872.2,1
Enterococcusfaecalis,Carbapenems,Bactericidal,Imipenem,1,Tangetal2020,0,,63,,0,0,0,63,VITEK2,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1980,11457,96215597.78,1
Enterococcusfaecalis,Carbapenems,Bactericidal,Imipenem,1,Takesueetal2018,0,,93,,0,0,0,93,EUCAST,,GramPositive,Humans,Vehicleborne,1,Nosocomial,1,Aerobe,1,0,16218,1,1,1,0,Lactobacillales,1980,11457,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Doripenem,1,Hungetal2019,2,,57,,2,2,2,55,VITEK2,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1996,704,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Doripenem,1,Sekaretal2016,,2.5,322,8,8,8,8,314,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1996,704,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Imipenem,1,Katongoleetal2020,,0.5,200,1,1,1,1,199,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1980,11457,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Imipenem,1,Tangetal2020,0,,157,,0,0,0,157,VITEK2,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1980,11457,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Imipenem,1,Hossainetal2020,31,,1663,,31,31,31,1632,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1980,11457,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Meropenem,1,Tangetal2020,0,,157,,0,0,0,157,VITEK2,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1989,7567,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Meropenem,1,Ahmadishoolietal2020,0,,12,,0,0,0,12,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1989,7567,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Meropenem,1,Hossainetal2020,46,,1663,,46,46,46,1617,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1989,7567,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Ertapenem,1,Tangetal2020,0,,157,,0,0,0,157,VITEK2,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,2000,1705,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Ertapenem,1,Tuonetal2020,,5.6,216,12,12,12,12,204,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,2000,1705,96215597.78,1
Escherichiacoli,Carbapenems,Bactericidal,Ertapenem,1,Hungetal2019,3,,57,,3,3,3,54,VITEK2,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,2000,1705,96215597.78,1
Escherichiacoli,Cephalosporins(1stgen),Bactericidal,Cefazolin,2,Koguchietal2020,,13.8,178,25,25,25,25,153,CLSI,FoundinsearchforG.vaginallisandMetronidazole,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1969,5711,10482984994,1
Escherichiacoli,Cephalosporins(1stgen),Bactericidal,Cefazolin,2,Hungetal2019,28,,56,,28,28,28,28,VITEK2,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1969,5711,10482984994,1
Escherichiacoli,Cephalosporins(1stgen),Bactericidal,Cefazolin,2,Keshietal2019,447,,698,,447,447,447,251,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1969,5711,10482984994,1
Escherichiacoli,Cephalosporins(1stgen),Bactericidal,Cephalothin,2,Aguilar-Santelisesetal2020,0,,47,,0,0,0,47,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1962,4483,10482984994,1
Escherichiacoli,Cephalosporins(1stgen),Bactericidal,Cephalothin,2,RaeispourandRanjbar2018,,74,60,44,44,44,44,16,CLSI,,Gramnegative,Animal,Vehicleborne,1,Zoonosis,1,Aerobe,1,1,389195,1,1,1,0,Enterobacterales,1962,4483,10482984994,1
